name,note,presentation_text,url,city_id,hotel_lat,hotel_lon,city,city_lat,city_lon,rain_probability,temperature
"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville",8.7,"Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville provides accommodation within 200 metres of the centre of Avignon, with free WiFi, and a kitchen with a dishwasher, a microwave and a toaster. This recently renovated apartment is located 700 metres from Avignon Central Station and 800 metres from Papal Palace. Featuring family rooms, this property also provides guests with a terrace.

Each unit is equipped with a fridge, stovetop, a coffee machine, as well as a kitchenware and kettle. Complete with a private bathroom equipped with a shower and a hair dryer, the units at the apartment complex have a flat-screen TV and air conditioning, and selected rooms are equipped with a seating area. At the apartment complex, every unit includes bed linen and towels.

Avignon TGV Train Station is 5.2 km from the apartment, while Parc des Expositions Avignon is 10 km away. The nearest airport is Avignon-Provence Airport, 9 km from Au cœur des Papes, dans bâtisse de charme studios & appartements en cœur de ville.",https://www.booking.com/hotel/fr/au-coeur-des-papes.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.9461706,4.8101887,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
La Banasterie,9.3,"La Banasterie is the oldest B&B in Avignon, dating back to the year 1521 and it is located in the heart of the city just 50 metres from the Palais des Papes. It offers a terrace, flowered patio and library.

Individually decorated, all air-conditioned rooms, TV, wardrobe and a Nespresso coffee machine, and Damman teas. The en suite bathroom is complete with a hairdryer and free eco-friendly toiletries.

A continental breakfast is provided each morning at La Banasterie. Guests can also sample traditional cuisine in the restaurants found within walking distance. Four lounges are available, one includes a bar and an other features a library.

The famous Pont d’Avignon is just a 3-minute walk away and the Cathedral is 50 metres from the B&B. Free Wi-Fi access is available throughout and Avignon Airport is ideally located 15 km away. Public parking is available nearby at an extra cost.",https://www.booking.com/hotel/fr/la-banasterie.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94986998,4.80851546,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Au Saint Roch - Hôtel et Jardin,7.9,"Offering a sun terrace and a courtyard garden with a fountain, Au Saint Roch - Hôtel et Jardin is located in Avignon in the Provence-Alpes-Côte d'Azur Region, a 15-minute walk from the Papal Palace and a 10-minute walk from the train station. Private parking is available onsite, upon request and for an extra charge, and free public parking can also be found nearby.

All rooms are air-conditioned and come with a flat-screen satellite TV and a fan. Each room features a terrace and garden views. The rooms are fitted with a private bathroom equipped with a bath, free toiletries and a hairdryer. Saint Roch Hotel Jardin features free WiFi throughout the property.

A buffet breakfast is available for an extra charge.

Pont d'Avignon is 3.3 km from Au Saint Roch - Hôtel et Jardin. The nearest airport is Avignon-Provence Airport, 10 km from Au Saint Roch - Hôtel et Jardin.",https://www.booking.com/hotel/fr/au-saint-roch-et-jardin.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94290138,4.79804277,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Studio Avignon place des corps saints,8.6,"In the heart of Avignon, Studio Avignon place des corps saints features city views from the terrace. This apartment provides air-conditioned accommodation with a balcony. The property is non-smoking and is set 500 metres from Avignon Central Station.

With free WiFi, this 1-bedroom apartment offers a flat-screen TV, a washing machine and a fully equipped kitchen with a microwave and toaster. Towels and bed linen are featured in the apartment. The property has an outdoor dining area.

Papal Palace is less than 1 km from the apartment, while Avignon TGV Train Station is 5.4 km away. The nearest airport is Avignon-Provence Airport, 9 km from Studio Avignon place des corps saints.",https://www.booking.com/hotel/fr/studio-avignon-place-des-corps-saints.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.9440938,4.8081971,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Logis Hotel Restaurant la Ferme,8.6,"The hotel features an outdoor swimming pool and 22 air-conditioned and fully equipped rooms on Barthelasse Island. Based 4 km from the centre of Avignon, it is located a 15-minute drive from Avignon Wall and the Palais des Papes.

A TV and free WiFi access are provided in the guest rooms, which are decorated in a Provencal style. The en suite bathrooms include free toiletries and a hairdryer.

The restaurant opens onto a shaded terrace planted with 100 year-old trees and an impressive wisteria.

Free secure parking is available on site and you can rent bikes from the hotel. Villeneuve-lès-Avignon is 5 km away and Pont du Gard is 30 km from the hotel. Avignon Train Station is ideally located a 10-minute drive away and the exhibition centre is 16 km away.",https://www.booking.com/hotel/fr/logis-de-france-la-ferme.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.97548368,4.8274371,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Hôtel Cloitre Saint Louis Avignon,7.6,"Set in central Avignon, a 15-minute walk from Palais des Papes and Pont d'Avignon, this 16th-century hotel offers an outdoor rooftop pool with a large sun terrace. Some of the stylish rooms are located in the historic building featuring archways and vaulted ceilings. Free WiFi is available.

Each air-conditioned room includes a flat-screen TV with satellite channels. All rooms are non-smoking and have a contemporary bathroom with a hairdryer. Some rooms feature a balcony with views of the courtyard.

Restaurant Le Saint Louis serves traditional French cuisine at Hôtel Cloitre Saint Louis. Guests can dine on the terrace in summer and enjoy drinks in the lounge bar. A buffet breakfast is prepared every morning. An in-room breakfast can be enjoyed at extra cost.

Calvet Museum and Avignon Train Station are a 5-minute walk from the hotel and Avignon Airport is a 20-minute drive away. Private parking is available.",https://www.booking.com/hotel/fr/clarioncloitrestlouis.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.9438081,4.80494678,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Au Roi RENE - AC CLIM - WIFI,9.7,"In the Avignon City Centre district of Avignon, close to Papal Palace, Au Roi RENE - AC CLIM - WIFI features free WiFi and a washing machine. It is located 5.2 km from Avignon TGV Train Station and provides private check-in and check-out. The property is 700 metres from Avignon Central Station, and within 100 metres of the city centre.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a walk-in shower and a hair dryer. A flat-screen TV with streaming services is provided. The accommodation is non-smoking.

Guests at the apartment will be able to enjoy activities in and around Avignon, like walking tours.

Parc des Expositions Avignon is 10 km from Au Roi RENE - AC CLIM - WIFI, while Arles Amphitheatre is 39 km away. The nearest airport is Avignon-Provence Airport, 9 km from the accommodation.",https://www.booking.com/hotel/fr/le-roi-rene-avignon-centre-ville-wifi-netflix.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.9466748,4.8089156,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
La Chapelle du Miracle,8.8,"Located in Avignon, La Chapelle du Miracle is a 14th century chapel, renovated in 2006 and is a listed historical monument. This self-catering accommodation features free WiFi. The property is 600 metres from Avignon Central Station and 1 km from Papal Palace.

The 4 private apartments feature a seating area, a flat-screen TV and a washing machine.

Restaurants can be found 100 metres away.

Marseille Provence Airport is located 65 km from the property. The property offers free private parking.",https://www.booking.com/hotel/fr/chapelle-du-miracle.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.94448303,4.79949588,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Kyriad Avignon - Palais des Papes,8.3,"Set at the Place de l'Horloge, Kyriad Avignon-Palais des Papes is located in the pedestrian zone of the historical centre of Avignon. It offers air-conditioned rooms equipped with a TV with Canal+, courtesy tray and free Wi-Fi access.

Kyriad Avignon-Palais des Papes is opposite the Avignon Opera and is 75 metres from The Palais des Papes. Other nearby attractions include Musée du Petit Palais and Pont d'Avignon.

In the heart of Provence, Kyriad Avignon-Palais des Papes is 20 km from Saint-Rémy-de-Provence and 40 km from Arles. Public parking is available nearby.",https://www.booking.com/hotel/fr/kyriad-avignon-palais-des-papes-xml.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94963777,4.80635896,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
le Travertin,9.5,"Le Travertin features accommodation within 100 metres of the centre of Avignon, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave. This recently renovated apartment is located 400 metres from Papal Palace and less than 1 km from Avignon Central Station. Featuring a private entrance, the apartment allows guests to maintain their privacy.

All units are fitted with air conditioning, a toaster, a fridge, a coffee machine, a walk-in shower, a hair dryer and a desk. There is a seating and a dining area in all units. At the apartment complex, every unit is fitted with bed linen and towels.

Guests at the apartment will be able to enjoy activities in and around Avignon, like cycling, fishing and pub crawls.

Avignon TGV Train Station is 5 km from le Travertin, while Parc des Expositions Avignon is 11 km from the property. The nearest airport is Avignon-Provence Airport, 10 km from the accommodation.",https://www.booking.com/hotel/fr/le-travertin.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.94886695,4.80914755,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
ApartHotel Sainte-Marthe,7.8,"Located opposite the Université Sainte Marthe, just a 15-minute walk from the Palais des Papes and the historical centre of Avignon, Apart'Hotel Sainte-Marthe offers self-catering apartments and free WiFi access throughout. Splashworld Waterpark is 23 km away.

The air-conditioned apartments feature a flat-screen TV, a wardrobe, a fully-equipped kitchenette, and the private bathrooms are complete with a shower or bathtub.

Some apartments have a terrace with views of Avignon, and some apartments have easy access for people with reduced mobility.

A continental buffet breakfast is available onsite daily from 07:30 to 10:00, upon reservation and for an extra charge.

Apart'Hotel Sainte-Marthe is a 5-minute drive from Avignon Train Station, free public parking is possible nearby and private parking is available on site with a supplement.

If you are arriving by foot, you can access the property via boulevard Limbert. If you are arriving by car, the Apart'Hotel can be accessed via rue du Théâtre.",https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94989514,4.81986389,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
L'Oriflamme,9.3,"Located within 500 metres of Papal Palace and 700 metres of Pont d'Avignon in the middle of Avignon, L'Oriflamme offers accommodation with free WiFi, a flat-screen TV and a kitchen.

Each unit is fitted with a oven, microwave, a coffee machine, as well as a toaster and kettle. Some units have a seating area and/or a terrace.

University of Avignon is 400 metres from the apartment, while Les Halles is 100 metres from the property. The nearest airport is Avignon-Provence Airport, 9 km from the property.",https://www.booking.com/hotel/fr/sutdio-quot-l-39-oriflamme-quot.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.9496041,4.8115416,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Cocons Avignon,9.5,"Located in Avignon, 1.1 km from Papal Palace and 5.1 km from Avignon TGV Train Station, Cocons Avignon provides accommodation with amenities such as free WiFi and a flat-screen TV. The property is set 9.4 km from Parc des Expositions Avignon, 41 km from Arles Amphitheatre and 49 km from Parc Expo Nîmes. The property is 700 metres from Avignon Central Station, and within 400 metres of the city centre.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. The accommodation is non-smoking.

Pont d'Avignon is 1.5 km from the apartment, while Thouzon's cave is 18 km away. The nearest airport is Avignon-Provence Airport, 9 km from Cocons Avignon.",https://www.booking.com/hotel/fr/cocons-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.9444098,4.8108485,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Appartement intra-muros bien situé et agréable à proximité des théâtres,8.8,"In the Avignon City Centre district of Avignon, close to Avignon Central Station, Appartement intra-muros bien situé et agréable à proximité des théâtres features free WiFi and a washing machine. The property is set 5.4 km from Avignon TGV Train Station, 9.4 km from Parc des Expositions Avignon and 39 km from Arles Amphitheatre. The property is 400 metres from the city centre and less than 1 km from Papal Palace.

The recently renovated apartment is fitted with 1 separate bedroom, 1 bathroom, a fully equipped kitchen with a dining area and oven, and a living room with a flat-screen TV. Towels and bed linen are featured in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

Guests at the apartment will be able to enjoy activities in and around Avignon, like cycling.

Parc Expo Nîmes is 45 km from Appartement intra-muros bien situé et agréable à proximité des théâtres, while Pont d'Avignon is 1.4 km away. The nearest airport is Avignon-Provence Airport, 9 km from the accommodation.",https://www.booking.com/hotel/fr/appartement-intra-muros-bien-situe-et-agreable.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.94649904,4.81311642,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
calme et charme,9.3,"Located in the centre of Avignon, calme et charme provides accommodation with free WiFi in a historic building. Housed in a building dating from 19th century, this apartment is 5.8 km from Avignon TGV Train Station and 11 km from Parc des Expositions Avignon. Arles Amphitheatre is 39 km away and Parc Expo Nîmes is 45 km from the apartment.

The apartment with a patio and inner courtyard views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a walk-in shower. Towels and bed linen are provided in the apartment. This apartment is allergy-free and non-smoking.

Popular points of interest near the apartment include Papal Palace, Avignon Central Station and Pont d'Avignon. The nearest airport is Avignon-Provence Airport, 10 km from calme et charme.",https://www.booking.com/hotel/fr/calme-et-charme.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.94964694,4.81051236,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Le Studio de Véra - Intra Muros - Wifi,8.6,"Le Studio de Véra - Intra Muros - Wifi is a recently renovated apartment in the centre of Avignon, less than 1 km from Papal Palace and a 17-minute walk from Avignon Central Station. The property is around 6.1 km from Avignon TGV Train Station, 10 km from Parc des Expositions Avignon and 39 km from Arles Amphitheatre. Thouzon's cave is 17 km from the apartment and Pont du Gard is 31 km away.

With free WiFi, this apartment provides a flat-screen TV and a fully equipped kitchenette with a microwave and toaster. Towels and bed linen are provided in the apartment. The property has an outdoor dining area.

Parc Expo Nîmes is 46 km from the apartment, while Pont d'Avignon is 1 km away. The nearest airport is Avignon-Provence Airport, 10 km from Le Studio de Véra - Intra Muros - Wifi.",https://www.booking.com/hotel/fr/le-studio-de-vera-wifi-intra-muros-of-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.9505235,4.8137329,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Hotel d'Angleterre,7.8,"Situated in Avignon’s city centre, Hotel d'Angleterre features free WiFi access. There is a 24-hour reception. Avignon Centre Train Station is 10 minutes' walk away.

The air-conditioned guestrooms at d'Angleterre come with a flat-screen satellite TV and a private bathroom. They are decorated in a contemporary style.

A continental breakfast is served daily in the lounge area. Newspapers and refreshments are also provided throughout the day.

Pont d'Avignon is 1.2 km from Hotel d'Angleterre. The nearest airport is Avignon Caumont Airport, 10 km from Hotel d'Angleterre.",https://www.booking.com/hotel/fr/d-angleterre-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94461632,4.80061233,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Le Magnan,8.3,"Located in a verdant setting within the ancient city walls, Le Magnan offers free WiFi. It is a 10-minute walk from the Papal Palace.

Most of the comfortable guestrooms have a view of the garden and all rooms have an ensuite bathroom with bath or shower, direct-dial telephone, satellite TV and free WiFi internet access.

Le Magnan serves breakfast and in the summer months it can be enjoyed on the garden patio. A light breakfast including a hot drink, a French pastry and fruit juice can also be enjoyed at a reduced rate.

Just 5 minutes from the hotel, guests will find restaurants that feature traditional and regional French cuisine. They are able to accommodate groups and large parties.

The property is 700 metres from Avignon Centre Train Station, and 1 km from Avignon University.",https://www.booking.com/hotel/fr/hotellemagnan.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from_sustainable_property_sr=1&from=searchresults,22,43.94362946,4.81217131,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
La Carretariá - Intra•muros - Wifi,9.6,"Set in Avignon, 1.5 km from Avignon Central Station and 6.1 km from Avignon TGV Train Station, La Carretariá - Intra•muros - Wifi provides accommodation with amenities such as free WiFi and a flat-screen TV. The property is around 10 km from Parc des Expositions Avignon, 39 km from Arles Amphitheatre and 46 km from Parc Expo Nîmes. The property is 500 metres from the city centre and less than 1 km from Papal Palace.

The apartment is composed of 1 separate bedroom, a fully equipped kitchenette with an oven and a microwave, and 1 bathroom. Towels and bed linen are offered in the apartment. The accommodation is non-smoking.

Pont d'Avignon is 1 km from the apartment, while Thouzon's cave is 17 km from the property. The nearest airport is Avignon-Provence Airport, 10 km from La Carretariá - Intra•muros - Wifi.",https://www.booking.com/hotel/fr/la-carretaria-intra-muros-wifi.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.9505228,4.81373558,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Studio cocooning centre historique d Avignon,9.1,"Offering quiet street views, Studio cocooning centre historique d Avignon is an accommodation situated in Avignon, less than 1 km from Avignon Central Station and 5 km from Avignon TGV Train Station. The property is around 11 km from Parc des Expositions Avignon, 38 km from Arles Amphitheatre and 44 km from Parc Expo Nîmes. The property is a few steps from the city centre and 500 metres from Papal Palace.

With free WiFi, this apartment features a cable flat-screen TV and a fully equipped kitchenette with a microwave and fridge. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

A minimarket is available at the apartment.

Pont d'Avignon is 1 km from the apartment, while Thouzon's cave is 18 km from the property. The nearest airport is Avignon-Provence Airport, 10 km from Studio cocooning centre historique d Avignon.",https://www.booking.com/hotel/fr/studio-cocooning-centre-avignon.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.948083,4.8088563,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
Apartment Limas,8.9,"Located 200 metres from Papal Palace and 200 metres from Pont d'Avignon, Apartment Limas offers pet-friendly accommodation in Avignon. The apartment is 300 metres from Avignon City Hall. Free WiFi is offered throughout the property.

The kitchen is fitted with an oven, a microwave and a toaster, as well as a coffee machine. Towels and bed linen are available at Apartment Limas.

Ceccano Media Library is 600 metres from Apartment Limas. Avignon-Provence Airport is 9 km from the property.",https://www.booking.com/hotel/fr/apartment-limas.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQ7IAQzYAQHoAQH4AQOIAgGoAgO4AuegiLIGwAIB0gIkZDViYWY5MTUtYWRiZS00YjU5LWJlZmEtN2EzNzBhY2MzZDhl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0e595c38e8a20039&srepoch=1715605618&from=searchresults,22,43.95130663,4.80400931,Avignon,43.9492493,4.8059012,0.9,20.536250000000003
